anime_id;Name;Score;Genres;English name;Japanese name;sypnopsis;Type;Episodes;Aired;Premiered;Producers;Licensors;Studios;Source;Duration;Rating;Ranked;Popularity;Members;Favorites;Watching;Completed;On-Hold;Dropped
22189;Futsuu no Joshikousei ga [Locodol] Yattemita.;69;Slice of Life, Comedy, Seinen;Locodol;普通の女子校生が【ろこどる】やってみた。;"In the town of Nagarekawa, Nanako Usami, an ordinary high school girl, is approached by her uncle to become a local idol or ""Locodol,"" partnering with upperclassman Yukari Kohinata to form the idol unit, Nagarekawa Girls. As the girls use their talent to promote Nagarekawa and their businesses, they are joined by Yui Mikoze, who acts as the local mascot, and Mirai Nazukari, who serves as Yui's substitute. (Source: Wikipedia)";TV;12;Jul 4, 2014 to Sep 19, 2014;2014;TBS, DAX Production, Nippon Columbia, Overlap, Fuji Creative, Ichijinsha;Sentai Filmworks;feel.;4-koma manga;24 min. per ep.;PG-13 - Teens 13 or older;40230;2594;38716;68;2416;18149;1686;3265
22199;Akame ga Kill!;753;Action, Adventure, Drama, Fantasy, Shounen;Akame ga Kill!;アカメが斬る！;Night Raid is the covert assassination branch of the Revolutionary Army, an uprising assembled to overthrow Prime Minister Honest, whose avarice and greed for power has led him to take advantage of the child emperor's inexperience. Without a strong and benevolent leader, the rest of the nation is left to drown in poverty, strife, and ruin. Though the Night Raid members are all experienced killers, they understand that taking lives is far from commendable and that they will likely face retribution as they mercilessly eliminate anyone who stands in the revolution's way. This merry band of assassins' newest member is Tatsumi, a naïve boy from a remote village who had embarked on a journey to help his impoverished hometown and was won over by not only Night Raid's ideals, but also their resolve. Akame ga Kill! follows Tatsumi as he fights the Empire and comes face-to-face with powerful weapons, enemy assassins, challenges to his own morals and values, and ultimately, what it truly means to be an assassin with a cause.;TV;24;Jul 7, 2014 to Dec 15, 2014;2014;Square Enix, TOHO animation;Sentai Filmworks;White Fox;Manga;23 min. per ep.;R - 17+ (violence & profanity);14830;25;1408729;23395;65450;1088784;26941;45684
22225;Momo Kyun Sword;559;Comedy, Ecchi, Fantasy;Momokyun Sword;モモキュンソード;omoko is a beautiful young sword fighter who was born inside a peach (momo in Japanese). She lives with her constant companions—the dog god Inugami, the monkey god Sarugami, and the pheasant god Kijigami—in a peaceful paradise. However, a demon army led by devil king invades the paradise and steals the precious treasure that protects Momoko's land. To retrieve the treasure and save the people, Momoko embarks on a great adventure with her three companions. (Source: ANN);TV;12;Jul 9, 2014 to Sep 24, 2014;2014;flying DOG;Sentai Filmworks;Project No.9, Tri-Slash;Light novel;24 min. per ep.;R+ - Mild Nudity;94420;3036;28876;25;2291;9900;1399;4877
22265;Free!: Eternal Summer;768;Slice of Life, Comedy, Sports, Drama, School;Free! - Eternal Summer;Free!-Eternal Summer-;"Even though it has been a year since the Iwatobi High School Swim Club has been created, new members have yet to join the club. Now that Haruka Nanase and Makoto Tachibana are senior students, along with their younger friends Nagisa Hazuki and Rei Ryuugazaki, they have to find a way to attract new members. If not, the club will be forced to close the following year due to a lack of membership. Meanwhile, with impending graduation, it is also time for the seniors to decide their plans for the future. Unlike their friend Rin Matsuoka, the new captain of Samezuka Academy Swim Club who is determined to fulfill his dream of being a professional swimmer, Haruka and Makoto are unsure about what career path they want to take. Further problems arise when an old friend of Rin's, Sousuke Yamazaki, comes to the city to study at Samezuka Academy; the recently scouted swimmer's arrival causes tension in the relationship among him, Rin, and Haruka.";TV;13;Jul 3, 2014 to Sep 25, 2014;2014;Lantis, Iwatobi High School Swimming Club, Asahi Broadcasting;Funimation;Kyoto Animation, Animation Do;Original;24 min. per ep.;PG-13 - Teens 13 or older;10780;450;310522;2762;18639;233108;10320;9681
22273;Selector Infected WIXOSS;726;Game, Psychological;selector infected WIXOSS;selector infected WIXOSS;"Things are not always what they seem. This is especially true for Ruuko Kominato, when she receives a deck of cards for the popular card game WIXOSS, only to find a girl trapped inside her LRIG, or avatar card. Upon meeting others in the same situation, Ruuko discovers that she has now become a ""Selector,"" a player in a special version of WIXOSS where girls can battle each other for a chance to have their deepest desires come true. However, there is a catch. In contrast to the glory that awaits them after their victories, there is a cruel fate: if they lose three times, their lives will be destroyed. In an ominous game filled with lies and deceit, Ruuko and her newfound friends must uncover the secrets behind WIXOSS and realize what is truly most important to them before it is too late.";TV;12;Apr 4, 2014 to Jun 20, 2014;2014;Magic Capsule, Warner Bros. Japan, Showgate;Funimation;J.C.Staff;Card game;24 min. per ep.;R - 17+ (violence & profanity);25480;1153;128417;604;5985;69860;3803;6537
22297;Fate/stay night: Unlimited Blade Works;822;Action, Fantasy, Magic, Supernatural;Fate/stay night [Unlimited Blade Works];Fate/stay night [Unlimited Blade Works];The Holy Grail War is a battle royale among seven magi who serve as Masters. Masters, through the use of the command seals they are given when they enter the war, command Heroic Spirits known as Servants to fight for them in battle. In the Fifth Holy Grail War, Rin Toosaka is among the magi entering the competition. With her Servant, Archer, she hopes to obtain the ultimate prize—the Holy Grail, a magical artifact capable of granting its wielder any wish. One of Rin's classmates, Emiya Shirou, accidentally enters the competition and ends up commanding a Servant of his own known as Saber. As they find themselves facing mutual enemies, Rin and Shirou decide to form a temporary alliance as they challenge their opponents in the Holy Grail War.;TV;12;Oct 12, 2014 to Dec 28, 2014;2014;Aniplex, Notes;Aniplex of America;ufotable;Visual novel;28 min. per ep.;R - 17+ (violence & profanity);2920;119;742718;12756;25848;592974;9915;6532
22319;Tokyo Ghoul;781;Action, Mystery, Horror, Psychological, Supernatural, Drama, Seinen;Tokyo Ghoul;東京喰種-トーキョーグール-;"Tokyo has become a cruel and merciless city—a place where vicious creatures called ""ghouls"" exist alongside humans. The citizens of this once great metropolis live in constant fear of these bloodthirsty savages and their thirst for human flesh. However, the greatest threat these ghouls pose is their dangerous ability to masquerade as humans and blend in with society. Based on the best-selling supernatural horror manga by Sui Ishida, Tokyo Ghoul follows Ken Kaneki, a shy, bookish college student, who is instantly drawn to Rize Kamishiro, an avid reader like himself. However, Rize is not exactly who she seems, and this unfortunate meeting pushes Kaneki into the dark depths of the ghouls' inhuman world. In a twist of fate, Kaneki is saved by the enigmatic waitress Touka Kirishima, and thus begins his new, secret life as a half-ghoul/half-human who must find a way to integrate into both societies.";TV;12;Jul 4, 2014 to Sep 19, 2014;2014;Marvelous AQL, TC Entertainment, Shueisha;Funimation;Studio Pierrot;Manga;24 min. per ep.;R - 17+ (violence & profanity);8070;7;1895488;45519;74612;1594880;24334;38668
22359;Sanzoku no Musume Ronja;715;Adventure;Ronja Rövardotter;山賊の娘ローニャ;The story is about a girl named Ronja who is the daughter of a chief of a tribe of bandits and lives in a huge castle in the forest with the bandits. The story follows Ronja as she encounters mystical creatures, makes friends with another young child like herself, and experiences life in the forest.;TV;26;Oct 11, 2014 to Mar 28, 2015;2014;NHK, Dwango;GKIDS;Studio Ghibli, Polygon Pictures;Book;25 min. per ep.;G - All Ages;29720;3295;24822;63;1481;5582;1351;2411
22535;Kiseijuu: Sei no Kakuritsu;84;Action, Sci-Fi, Horror, Psychological, Drama, Seinen;Parasyte -the maxim-;寄生獣 セイの格率;ll of a sudden, they arrived: parasitic aliens that descended upon Earth and quickly infiltrated humanity by burrowing into the brains of vulnerable targets. These insatiable beings acquire full control of their host and are able to morph into a variety of forms in order to feed on unsuspecting prey. Sixteen-year-old high school student Shinichi Izumi falls victim to one of these parasites, but it fails to take over his brain, ending up in his right hand instead. Unable to relocate, the parasite, now named Migi, has no choice but to rely on Shinichi in order to stay alive. Thus, the pair is forced into an uneasy coexistence and must defend themselves from hostile parasites that hope to eradicate this new threat to their species.;TV;24;Oct 9, 2014 to Mar 26, 2015;2014;VAP, Kodansha, Nippon Television Network, Forecast Communications;Sentai Filmworks;Madhouse;Manga;23 min. per ep.;R - 17+ (violence & profanity);1570;39;1243239;26381;67042;942917;30302;21720
22537;Yami Shibai 2;65;Dementia, Horror, Supernatural;Yamishibai:Japanese Ghost Stories 2;闇芝居 2期;For the second time, the masked storyteller returns to tell children tales and legends of horror and woe, such as the tale of a ventriloquist's dummy, a locker that grants wishes, a capsule toy machine that returns lost possessions, and a strange food called Ominie-san. Building on the foundation that was laid by the first, Yami Shibai 2 is a collection of Japanese scary stories of the unknown and the occult that are truly terrifying, narrated in a style of art that mimics kamishibai storytelling.;TV;13;Jul 7, 2014 to Sep 29, 2014;2014;TV Tokyo;Sentai Filmworks;ILCA;Original;4 min. per ep.;PG-13 - Teens 13 or older;58960;2666;36759;25;1409;28348;671;635
22547;Blade & Soul;609;Action, Adventure, Fantasy, Martial Arts;Blade & Soul;ブレイドアンドソウル;lka is an assassin for the Clan of the Sword. She's on a journey to find the woman Jin Valel, who killed her master Hon without feeling—not unlike how Alka has learned to kill in her work as an assassin. On her journey, Alka encounters three strange women, each a great warrior in her own right and grapples with her slain master's wish that she leaves the life of an assassin behind. (Source: ANN);TV;13;Apr 4, 2014 to Jun 27, 2014;2014;TBS;Sentai Filmworks;Gonzo;Game;24 min. per ep.;R - 17+ (violence & profanity);78590;1299;109933;137;7063;60004;4522;12773
22663;Seiken Tsukai no World Break;691;Action, Fantasy, Harem, Romance, School, Supernatural;World Break:Aria of Curse for a Holy Swordsman;聖剣使いの禁呪詠唱〈ワールドブレイク〉;Seiken Tsukai no World Break takes place at Akane Private Academy where students who possess memories of their previous lives are being trained to use Ancestral Arts so that they can serve as defenders against monsters, called Metaphysicals, who randomly attack. Known as saviors, the students are broken up into two categories: the kurogane who are able to use their prana to summon offensive weapons and the kuroma who are able to use magic. The story begins six months prior to the major climax of the series during the opening ceremonies on the first day of the school year. After the ceremony is over, the main character, Moroha Haimura, meets a girl named Satsuki Ranjou who reveals that she was Moroha's little sister in a past life where Moroha was a heroic prince capable of slaying entire armies with his sword skills. Soon afterwards he meets another girl, Shizuno Urushibara, who eventually reveals that she also knew Moroha in an entirely different past life where he was a dark lord capable of using destructive magic but saved her from a life of slavery. Can those whose minds live in both the present and the past truly reach a bright future? Delve into the complex world of Seiken Tsukai no World Break to find out!;TV;12;Jan 12, 2015 to Mar 30, 2015;2015;Sotsu;Funimation;Diomedéa;Light novel;24 min. per ep.;R - 17+ (violence & profanity);39680;615;236854;831;11360;172278;4254;9235
